tran_id,store_id,member_id,tran_dt
2020-04-15T19:58:36.711658_211,3,1251,2019-04-17
2020-04-15T19:58:36.711658_211_1,3,1251,2020-04-17
2020-04-15T19:58:36.711658_211_2,3,1251,2021-04-17
2020-04-15T19:58:36.711658_212,1,1923,2019-04-17
2020-04-15T19:58:36.711658_212_1,1,1923,2020-04-17
2020-04-15T19:58:36.711658_212_2,1,1923,2021-04-17
2020-04-15T19:58:36.711658_213,2,1385,2019-04-17
2020-04-15T19:58:36.711658_213_1,2,1385,2020-04-17
2020-04-15T19:58:36.711658_213_2,2,1385,2021-04-17
2020-04-15T19:58:36.711658_214,3,1087,2019-04-18
2020-04-15T19:58:36.711658_214_1,3,1087,2020-04-18
2020-04-15T19:58:36.711658_214_2,3,1087,2021-04-18
2020-04-15T19:58:36.712656_215,1,1625,2019-04-18
2020-04-15T19:58:36.712656_215_1,1,1625,2020-04-18
2020-04-15T19:58:36.712656_215_2,1,1625,2021-04-18
2020-04-15T19:58:36.712656_216,3,1460,2019-04-18
2020-04-15T19:58:36.712656_216_1,3,1460,2020-04-18
2020-04-15T19:58:36.712656_216_2,3,1460,2021-04-18
2020-04-15T19:58:36.712656_217,1,1898,2019-04-18
2020-04-15T19:58:36.712656_217_1,1,1898,2020-04-18
2020-04-15T19:58:36.712656_217_2,1,1898,2021-04-18
2020-04-15T19:58:36.712656_218,3,1506,2019-04-18
2020-04-15T19:58:36.712656_218_1,3,1506,2020-04-18
2020-04-15T19:58:36.712656_218_2,3,1506,2021-04-18
2020-04-15T19:58:36.712656_219,3,1798,2019-04-18
2020-04-15T19:58:36.712656_219_1,3,1798,2020-04-18
2020-04-15T19:58:36.712656_219_2,3,1798,2021-04-18
2020-04-15T19:58:36.712656_220,1,1721,2019-04-18
2020-04-15T19:58:36.712656_220_1,1,1721,2020-04-18
2020-04-15T19:58:36.712656_220_2,1,1721,2021-04-18
2020-04-15T19:58:36.712656_221,3,1402,2019-04-18
2020-04-15T19:58:36.712656_221_1,3,1402,2020-04-18
2020-04-15T19:58:36.712656_221_2,3,1402,2021-04-18
2020-04-15T19:58:36.712656_222,3,1701,2019-04-18
2020-04-15T19:58:36.712656_222_1,3,1701,2020-04-18
2020-04-15T19:58:36.712656_222_2,3,1701,2021-04-18
2020-04-15T19:58:36.712656_223,3,1489,2019-04-18
2020-04-15T19:58:36.712656_223_1,3,1489,2020-04-18
2020-04-15T19:58:36.712656_223_2,3,1489,2021-04-18
2020-04-15T19:58:36.712656_224,2,1164,2019-04-19
2020-04-15T19:58:36.712656_224_1,2,1164,2020-04-19
2020-04-15T19:58:36.712656_224_2,2,1164,2021-04-19
2020-04-15T19:58:36.712656_225,1,1200,2019-04-19
2020-04-15T19:58:36.712656_225_1,1,1200,2020-04-19
2020-04-15T19:58:36.712656_225_2,1,1200,2021-04-19
2020-04-15T19:58:36.712656_226,2,1865,2019-04-19
2020-04-15T19:58:36.712656_226_1,2,1865,2020-04-19
2020-04-15T19:58:36.712656_226_2,2,1865,2021-04-19
2020-04-15T19:58:36.712656_227,1,1335,2019-04-19
2020-04-15T19:58:36.712656_227_1,1,1335,2020-04-19
2020-04-15T19:58:36.712656_227_2,1,1335,2021-04-19
2020-04-15T19:58:36.712656_228,1,1684,2019-04-19
2020-04-15T19:58:36.712656_228_1,1,1684,2020-04-19
2020-04-15T19:58:36.712656_228_2,1,1684,2021-04-19
2020-04-15T19:58:36.712656_229,3,1371,2019-04-19
2020-04-15T19:58:36.712656_229_1,3,1371,2020-04-19
2020-04-15T19:58:36.712656_229_2,3,1371,2021-04-19
2020-04-15T19:58:36.712656_230,3,1010,2019-04-19
2020-04-15T19:58:36.712656_230_1,3,1010,2020-04-19
2020-04-15T19:58:36.712656_230_2,3,1010,2021-04-19
2020-04-15T19:58:36.712656_231,3,1925,2019-04-19
2020-04-15T19:58:36.712656_231_1,3,1925,2020-04-19
2020-04-15T19:58:36.712656_231_2,3,1925,2021-04-19
2020-04-15T19:58:36.712656_232,1,1928,2019-04-19
2020-04-15T19:58:36.712656_232_1,1,1928,2020-04-19
2020-04-15T19:58:36.712656_232_2,1,1928,2021-04-19
2020-04-15T19:58:36.712656_233,2,1513,2019-04-19
2020-04-15T19:58:36.712656_233_1,2,1513,2020-04-19
2020-04-15T19:58:36.712656_233_2,2,1513,2021-04-19
2020-04-15T19:58:36.712656_234,3,1511,2019-04-20
2020-04-15T19:58:36.712656_234_1,3,1511,2020-04-20
2020-04-15T19:58:36.712656_234_2,3,1511,2021-04-20
2020-04-15T19:58:36.712656_235,2,1200,2019-04-20
2020-04-15T19:58:36.712656_235_1,2,1200,2020-04-20
2020-04-15T19:58:36.712656_235_2,2,1200,2021-04-20
2020-04-15T19:58:36.712656_236,2,1307,2019-04-20
2020-04-15T19:58:36.712656_236_1,2,1307,2020-04-20
2020-04-15T19:58:36.712656_236_2,2,1307,2021-04-20
2020-04-15T19:58:36.712656_237,3,1101,2019-04-20
2020-04-15T19:58:36.712656_237_1,3,1101,2020-04-20
2020-04-15T19:58:36.712656_237_2,3,1101,2021-04-20
2020-04-15T19:58:36.712656_238,3,1165,2019-04-20
2020-04-15T19:58:36.712656_238_1,3,1165,2020-04-20
2020-04-15T19:58:36.712656_238_2,3,1165,2021-04-20
2020-04-15T19:58:36.712656_239,2,1294,2019-04-20
2020-04-15T19:58:36.712656_239_1,2,1294,2020-04-20
2020-04-15T19:58:36.712656_239_2,2,1294,2021-04-20
2020-04-15T19:58:36.712656_240,3,1061,2019-04-20
2020-04-15T19:58:36.712656_240_1,3,1061,2020-04-20
2020-04-15T19:58:36.712656_240_2,3,1061,2021-04-20
2020-04-15T19:58:36.712656_241,1,1100,2019-04-20
2020-04-15T19:58:36.712656_241_1,1,1100,2020-04-20
2020-04-15T19:58:36.712656_241_2,1,1100,2021-04-20
2020-04-15T19:58:36.712656_242,1,1234,2019-04-20
2020-04-15T19:58:36.712656_242_1,1,1234,2020-04-20
2020-04-15T19:58:36.712656_242_2,1,1234,2021-04-20
2020-04-15T19:58:36.712656_243,1,1031,2019-04-20
2020-04-15T19:58:36.712656_243_1,1,1031,2020-04-20
2020-04-15T19:58:36.712656_243_2,1,1031,2021-04-20
2020-04-15T19:58:36.712656_244,2,1414,2019-04-20
2020-04-15T19:58:36.712656_244_1,2,1414,2020-04-20
2020-04-15T19:58:36.712656_244_2,2,1414,2021-04-20
2020-04-15T19:58:36.712656_245,2,1506,2019-04-20
2020-04-15T19:58:36.712656_245_1,2,1506,2020-04-20
2020-04-15T19:58:36.712656_245_2,2,1506,2021-04-20
2020-04-15T19:58:36.712656_246,1,1706,2019-04-20
2020-04-15T19:58:36.712656_246_1,1,1706,2020-04-20
2020-04-15T19:58:36.712656_246_2,1,1706,2021-04-20
2020-04-15T19:58:36.712656_247,3,1865,2019-04-20
2020-04-15T19:58:36.712656_247_1,3,1865,2020-04-20
2020-04-15T19:58:36.712656_247_2,3,1865,2021-04-20
2020-04-15T19:58:36.712656_248,1,1701,2019-04-20
2020-04-15T19:58:36.712656_248_1,1,1701,2020-04-20
2020-04-15T19:58:36.712656_248_2,1,1701,2021-04-20
2020-04-15T19:58:36.712656_249,3,1333,2019-04-20
2020-04-15T19:58:36.712656_249_1,3,1333,2020-04-20
2020-04-15T19:58:36.712656_249_2,3,1333,2021-04-20
2020-04-15T19:58:36.712656_250,2,1234,2019-04-20
2020-04-15T19:58:36.712656_250_1,2,1234,2020-04-20
2020-04-15T19:58:36.712656_250_2,2,1234,2021-04-20
2020-04-15T19:58:36.712656_251,2,1487,2019-04-20
2020-04-15T19:58:36.712656_251_1,2,1487,2020-04-20
2020-04-15T19:58:36.712656_251_2,2,1487,2021-04-20
2020-04-15T19:58:36.712656_252,2,1992,2019-04-20
2020-04-15T19:58:36.712656_252_1,2,1992,2020-04-20
2020-04-15T19:58:36.712656_252_2,2,1992,2021-04-20
2020-04-15T19:58:36.712656_253,2,1684,2019-04-20
2020-04-15T19:58:36.712656_253_1,2,1684,2020-04-20
2020-04-15T19:58:36.712656_253_2,2,1684,2021-04-20
2020-04-15T19:58:36.712656_254,2,1886,2019-04-20
2020-04-15T19:58:36.712656_254_1,2,1886,2020-04-20
2020-04-15T19:58:36.712656_254_2,2,1886,2021-04-20
2020-04-15T19:58:36.712656_255,1,1632,2019-04-20
2020-04-15T19:58:36.712656_255_1,1,1632,2020-04-20
2020-04-15T19:58:36.712656_255_2,1,1632,2021-04-20
2020-04-15T19:58:36.712656_256,1,1366,2019-04-20
2020-04-15T19:58:36.712656_256_1,1,1366,2020-04-20
2020-04-15T19:58:36.712656_256_2,1,1366,2021-04-20
2020-04-15T19:58:36.712656_257,3,1997,2019-04-21
2020-04-15T19:58:36.712656_257_1,3,1997,2020-04-21
2020-04-15T19:58:36.712656_257_2,3,1997,2021-04-21
2020-04-15T19:58:36.712656_258,1,1580,2019-04-21
2020-04-15T19:58:36.712656_258_1,1,1580,2020-04-21
2020-04-15T19:58:36.712656_258_2,1,1580,2021-04-21
2020-04-15T19:58:36.712656_259,2,1310,2019-04-21
2020-04-15T19:58:36.712656_259_1,2,1310,2020-04-21
2020-04-15T19:58:36.712656_259_2,2,1310,2021-04-21
2020-04-15T19:58:36.712656_260,1,1798,2019-04-21
2020-04-15T19:58:36.712656_260_1,1,1798,2020-04-21
2020-04-15T19:58:36.712656_260_2,1,1798,2021-04-21
2020-04-15T19:58:36.712656_261,1,1013,2019-04-21
2020-04-15T19:58:36.712656_261_1,1,1013,2020-04-21
2020-04-15T19:58:36.712656_261_2,1,1013,2021-04-21
2020-04-15T19:58:36.712656_262,3,1650,2019-04-21
2020-04-15T19:58:36.712656_262_1,3,1650,2020-04-21
2020-04-15T19:58:36.712656_262_2,3,1650,2021-04-21
2020-04-15T19:58:36.712656_263,2,1194,2019-04-21
2020-04-15T19:58:36.712656_263_1,2,1194,2020-04-21
2020-04-15T19:58:36.712656_263_2,2,1194,2021-04-21
2020-04-15T19:58:36.712656_264,1,1549,2019-04-21
2020-04-15T19:58:36.712656_264_1,1,1549,2020-04-21
2020-04-15T19:58:36.712656_264_2,1,1549,2021-04-21
2020-04-15T19:58:36.712656_265,3,1886,2019-04-21
2020-04-15T19:58:36.712656_265_1,3,1886,2020-04-21
2020-04-15T19:58:36.712656_265_2,3,1886,2021-04-21
2020-04-15T19:58:36.712656_266,1,1636,2019-04-21
2020-04-15T19:58:36.712656_266_1,1,1636,2020-04-21
2020-04-15T19:58:36.712656_266_2,1,1636,2021-04-21
2020-04-15T19:58:36.712656_267,1,1282,2019-04-21
2020-04-15T19:58:36.712656_267_1,1,1282,2020-04-21
2020-04-15T19:58:36.712656_267_2,1,1282,2021-04-21
2020-04-15T19:58:36.712656_268,2,1307,2019-04-21
2020-04-15T19:58:36.712656_268_1,2,1307,2020-04-21
2020-04-15T19:58:36.712656_268_2,2,1307,2021-04-21
2020-04-15T19:58:36.712656_269,3,1289,2019-04-21
2020-04-15T19:58:36.712656_269_1,3,1289,2020-04-21
2020-04-15T19:58:36.712656_269_2,3,1289,2021-04-21
2020-04-15T19:58:36.712656_270,3,1402,2019-04-21
2020-04-15T19:58:36.712656_270_1,3,1402,2020-04-21
2020-04-15T19:58:36.712656_270_2,3,1402,2021-04-21
2020-04-15T19:58:36.712656_271,3,1250,2019-04-21
2020-04-15T19:58:36.712656_271_1,3,1250,2020-04-21
2020-04-15T19:58:36.712656_271_2,3,1250,2021-04-21
2020-04-15T19:58:36.712656_272,1,1031,2019-04-21
2020-04-15T19:58:36.712656_272_1,1,1031,2020-04-21
2020-04-15T19:58:36.712656_272_2,1,1031,2021-04-21
2020-04-15T19:58:36.712656_273,2,1925,2019-04-21
2020-04-15T19:58:36.712656_273_1,2,1925,2020-04-21
2020-04-15T19:58:36.712656_273_2,2,1925,2021-04-21
2020-04-15T19:58:36.712656_274,1,1923,2019-04-21
2020-04-15T19:58:36.712656_274_1,1,1923,2020-04-21
2020-04-15T19:58:36.712656_274_2,1,1923,2021-04-21
2020-04-15T19:58:36.713654_275,3,1289,2019-04-21
2020-04-15T19:58:36.713654_275_1,3,1289,2020-04-21
2020-04-15T19:58:36.713654_275_2,3,1289,2021-04-21
2020-04-15T19:58:36.713654_276,1,1506,2019-04-21
2020-04-15T19:58:36.713654_276_1,1,1506,2020-04-21
2020-04-15T19:58:36.713654_276_2,1,1506,2021-04-21
2020-04-15T19:58:36.713654_277,2,1570,2019-04-21
2020-04-15T19:58:36.713654_277_1,2,1570,2020-04-21
2020-04-15T19:58:36.713654_277_2,2,1570,2021-04-21
2020-04-15T19:58:36.713654_278,3,1336,2019-04-21
2020-04-15T19:58:36.713654_278_1,3,1336,2020-04-21
2020-04-15T19:58:36.713654_278_2,3,1336,2021-04-21
2020-04-15T19:58:36.713654_279,2,1706,2019-04-21
2020-04-15T19:58:36.713654_279_1,2,1706,2020-04-21
2020-04-15T19:58:36.713654_279_2,2,1706,2021-04-21
2020-04-15T19:58:36.713654_280,2,1134,2019-04-22
2020-04-15T19:58:36.713654_280_1,2,1134,2020-04-22
2020-04-15T19:58:36.713654_280_2,2,1134,2021-04-22
2020-04-15T19:58:36.713654_281,3,1250,2019-04-22
2020-04-15T19:58:36.713654_281_1,3,1250,2020-04-22
2020-04-15T19:58:36.713654_281_2,3,1250,2021-04-22
2020-04-15T19:58:36.713654_282,3,1761,2019-04-22
2020-04-15T19:58:36.713654_282_1,3,1761,2020-04-22
2020-04-15T19:58:36.713654_282_2,3,1761,2021-04-22
2020-04-15T19:58:36.713654_283,2,1422,2019-04-22
2020-04-15T19:58:36.713654_283_1,2,1422,2020-04-22
2020-04-15T19:58:36.713654_283_2,2,1422,2021-04-22
2020-04-15T19:58:36.713654_284,2,1061,2019-04-22
2020-04-15T19:58:36.713654_284_1,2,1061,2020-04-22
2020-04-15T19:58:36.713654_284_2,2,1061,2021-04-22
2020-04-15T19:58:36.713654_285,2,1030,2019-04-22
2020-04-15T19:58:36.713654_285_1,2,1030,2020-04-22
2020-04-15T19:58:36.713654_285_2,2,1030,2021-04-22
2020-04-15T19:58:36.713654_286,1,1886,2019-04-22
2020-04-15T19:58:36.713654_286_1,1,1886,2020-04-22
2020-04-15T19:58:36.713654_286_2,1,1886,2021-04-22
2020-04-15T19:58:36.713654_287,3,1413,2019-04-23
2020-04-15T19:58:36.713654_287_1,3,1413,2020-04-23
2020-04-15T19:58:36.713654_287_2,3,1413,2021-04-23
2020-04-15T19:58:36.713654_288,3,1292,2019-04-23
2020-04-15T19:58:36.713654_288_1,3,1292,2020-04-23
2020-04-15T19:58:36.713654_288_2,3,1292,2021-04-23
2020-04-15T19:58:36.713654_289,3,1706,2019-04-23
2020-04-15T19:58:36.713654_289_1,3,1706,2020-04-23
2020-04-15T19:58:36.713654_289_2,3,1706,2021-04-23
2020-04-15T19:58:36.713654_290,2,1549,2019-04-23
2020-04-15T19:58:36.713654_290_1,2,1549,2020-04-23
2020-04-15T19:58:36.713654_290_2,2,1549,2021-04-23
2020-04-15T19:58:36.713654_291,3,1997,2019-04-23
2020-04-15T19:58:36.713654_291_1,3,1997,2020-04-23
2020-04-15T19:58:36.713654_291_2,3,1997,2021-04-23
2020-04-15T19:58:36.713654_292,1,1234,2019-04-23
2020-04-15T19:58:36.713654_292_1,1,1234,2020-04-23
2020-04-15T19:58:36.713654_292_2,1,1234,2021-04-23
2020-04-15T19:58:36.713654_293,2,1282,2019-04-23
2020-04-15T19:58:36.713654_293_1,2,1282,2020-04-23
2020-04-15T19:58:36.713654_293_2,2,1282,2021-04-23
2020-04-15T19:58:36.713654_294,1,1540,2019-04-23
2020-04-15T19:58:36.713654_294_1,1,1540,2020-04-23
2020-04-15T19:58:36.713654_294_2,1,1540,2021-04-23
2020-04-15T19:58:36.713654_295,1,1454,2019-04-23
2020-04-15T19:58:36.713654_295_1,1,1454,2020-04-23
2020-04-15T19:58:36.713654_295_2,1,1454,2021-04-23
2020-04-15T19:58:36.713654_296,2,1509,2019-04-23
2020-04-15T19:58:36.713654_296_1,2,1509,2020-04-23
2020-04-15T19:58:36.713654_296_2,2,1509,2021-04-23
2020-04-15T19:58:36.713654_297,3,1142,2019-04-23
2020-04-15T19:58:36.713654_297_1,3,1142,2020-04-23
2020-04-15T19:58:36.713654_297_2,3,1142,2021-04-23
2020-04-15T19:58:36.713654_298,2,1331,2019-04-24
2020-04-15T19:58:36.713654_298_1,2,1331,2020-04-24
2020-04-15T19:58:36.713654_298_2,2,1331,2021-04-24
2020-04-15T19:58:36.713654_299,1,1165,2019-04-24
2020-04-15T19:58:36.713654_299_1,1,1165,2020-04-24
2020-04-15T19:58:36.713654_299_2,1,1165,2021-04-24
2020-04-15T19:58:36.713654_300,2,1100,2019-04-24
2020-04-15T19:58:36.713654_300_1,2,1100,2020-04-24
2020-04-15T19:58:36.713654_300_2,2,1100,2021-04-24
2020-04-15T19:58:36.713654_301,2,1881,2019-04-24
2020-04-15T19:58:36.713654_301_1,2,1881,2020-04-24
2020-04-15T19:58:36.713654_301_2,2,1881,2021-04-24
2020-04-15T19:58:36.713654_302,2,1636,2019-04-24
2020-04-15T19:58:36.713654_302_1,2,1636,2020-04-24
2020-04-15T19:58:36.713654_302_2,2,1636,2021-04-24
2020-04-15T19:58:36.713654_303,1,1898,2019-04-24
2020-04-15T19:58:36.713654_303_1,1,1898,2020-04-24
2020-04-15T19:58:36.713654_303_2,1,1898,2021-04-24
2020-04-15T19:58:36.713654_304,1,1792,2019-04-24
2020-04-15T19:58:36.713654_304_1,1,1792,2020-04-24
2020-04-15T19:58:36.713654_304_2,1,1792,2021-04-24
2020-04-15T19:58:36.713654_305,3,1697,2019-04-24
2020-04-15T19:58:36.713654_305_1,3,1697,2020-04-24
2020-04-15T19:58:36.713654_305_2,3,1697,2021-04-24
2020-04-15T19:58:36.713654_306,3,1074,2019-04-24
2020-04-15T19:58:36.713654_306_1,3,1074,2020-04-24
2020-04-15T19:58:36.713654_306_2,3,1074,2021-04-24
2020-04-15T19:58:36.713654_307,2,1886,2019-04-25
2020-04-15T19:58:36.713654_307_1,2,1886,2020-04-25
2020-04-15T19:58:36.713654_307_2,2,1886,2021-04-25
2020-04-15T19:58:36.713654_308,3,1367,2019-04-25
2020-04-15T19:58:36.713654_308_1,3,1367,2020-04-25
2020-04-15T19:58:36.713654_308_2,3,1367,2021-04-25
2020-04-15T19:58:36.713654_309,2,1207,2019-04-25
2020-04-15T19:58:36.713654_309_1,2,1207,2020-04-25
2020-04-15T19:58:36.713654_309_2,2,1207,2021-04-25
2020-04-15T19:58:36.713654_310,1,1030,2019-04-25
2020-04-15T19:58:36.713654_310_1,1,1030,2020-04-25
2020-04-15T19:58:36.713654_310_2,1,1030,2021-04-25
2020-04-15T19:58:36.713654_311,1,1460,2019-04-25
2020-04-15T19:58:36.713654_311_1,1,1460,2020-04-25
2020-04-15T19:58:36.713654_311_2,1,1460,2021-04-25
2020-04-15T19:58:36.713654_312,1,1222,2019-04-25
2020-04-15T19:58:36.713654_312_1,1,1222,2020-04-25
2020-04-15T19:58:36.713654_312_2,1,1222,2021-04-25
2020-04-15T19:58:36.713654_313,2,1422,2019-04-25
2020-04-15T19:58:36.713654_313_1,2,1422,2020-04-25
2020-04-15T19:58:36.713654_313_2,2,1422,2021-04-25
2020-04-15T19:58:36.713654_314,1,1540,2019-04-25
2020-04-15T19:58:36.713654_314_1,1,1540,2020-04-25
2020-04-15T19:58:36.713654_314_2,1,1540,2021-04-25
2020-04-15T19:58:36.713654_315,2,1346,2019-04-26
2020-04-15T19:58:36.713654_315_1,2,1346,2020-04-26
2020-04-15T19:58:36.713654_315_2,2,1346,2021-04-26
2020-04-15T19:58:36.713654_316,2,1272,2019-04-26
2020-04-15T19:58:36.713654_316_1,2,1272,2020-04-26
2020-04-15T19:58:36.713654_316_2,2,1272,2021-04-26
2020-04-15T19:58:36.713654_317,2,1250,2019-04-26
2020-04-15T19:58:36.713654_317_1,2,1250,2020-04-26
2020-04-15T19:58:36.713654_317_2,2,1250,2021-04-26
2020-04-15T19:58:36.713654_318,2,1101,2019-04-26
2020-04-15T19:58:36.713654_318_1,2,1101,2020-04-26
2020-04-15T19:58:36.713654_318_2,2,1101,2021-04-26
2020-04-15T19:58:36.713654_319,2,1992,2019-04-26
2020-04-15T19:58:36.713654_319_1,2,1992,2020-04-26
2020-04-15T19:58:36.713654_319_2,2,1992,2021-04-26
2020-04-15T19:58:36.713654_320,2,1856,2019-04-26
2020-04-15T19:58:36.713654_320_1,2,1856,2020-04-26
2020-04-15T19:58:36.713654_320_2,2,1856,2021-04-26
2020-04-15T19:58:36.713654_321,1,1865,2019-04-26
2020-04-15T19:58:36.713654_321_1,1,1865,2020-04-26
2020-04-15T19:58:36.713654_321_2,1,1865,2021-04-26
2020-04-15T19:58:36.713654_322,1,1795,2019-04-26
2020-04-15T19:58:36.713654_322_1,1,1795,2020-04-26
2020-04-15T19:58:36.713654_322_2,1,1795,2021-04-26
2020-04-15T19:58:36.713654_323,3,1568,2019-04-26
2020-04-15T19:58:36.713654_323_1,3,1568,2020-04-26
2020-04-15T19:58:36.713654_323_2,3,1568,2021-04-26
2020-04-15T19:58:36.713654_324,3,1402,2019-04-26
2020-04-15T19:58:36.713654_324_1,3,1402,2020-04-26
2020-04-15T19:58:36.713654_324_2,3,1402,2021-04-26
2020-04-15T19:58:36.713654_325,3,1761,2019-04-26
2020-04-15T19:58:36.713654_325_1,3,1761,2020-04-26
2020-04-15T19:58:36.713654_325_2,3,1761,2021-04-26
2020-04-15T19:58:36.715653_326,1,1865,2019-04-27
2020-04-15T19:58:36.715653_326_1,1,1865,2020-04-27
2020-04-15T19:58:36.715653_326_2,1,1865,2021-04-27
2020-04-15T19:58:36.716653_327,1,1992,2019-04-27
2020-04-15T19:58:36.716653_327_1,1,1992,2020-04-27
2020-04-15T19:58:36.716653_327_2,1,1992,2021-04-27
2020-04-15T19:58:36.716653_328,3,1282,2019-04-27
2020-04-15T19:58:36.716653_328_1,3,1282,2020-04-27
2020-04-15T19:58:36.716653_328_2,3,1282,2021-04-27
2020-04-15T19:58:36.716653_329,1,1310,2019-04-27
2020-04-15T19:58:36.716653_329_1,1,1310,2020-04-27
2020-04-15T19:58:36.716653_329_2,1,1310,2021-04-27
2020-04-15T19:58:36.716653_330,2,1881,2019-04-27
2020-04-15T19:58:36.716653_330_1,2,1881,2020-04-27
2020-04-15T19:58:36.716653_330_2,2,1881,2021-04-27
2020-04-15T19:58:36.716653_331,1,1675,2019-04-27
2020-04-15T19:58:36.716653_331_1,1,1675,2020-04-27
2020-04-15T19:58:36.716653_331_2,1,1675,2021-04-27
2020-04-15T19:58:36.716653_332,3,1660,2019-04-27
2020-04-15T19:58:36.716653_332_1,3,1660,2020-04-27
2020-04-15T19:58:36.716653_332_2,3,1660,2021-04-27
2020-04-15T19:58:36.716653_333,2,1368,2019-04-27
2020-04-15T19:58:36.716653_333_1,2,1368,2020-04-27
2020-04-15T19:58:36.716653_333_2,2,1368,2021-04-27
2020-04-15T19:58:36.716653_334,2,1165,2019-04-27
2020-04-15T19:58:36.716653_334_1,2,1165,2020-04-27
2020-04-15T19:58:36.716653_334_2,2,1165,2021-04-27
2020-04-15T19:58:36.716653_335,1,1298,2019-04-27
2020-04-15T19:58:36.716653_335_1,1,1298,2020-04-27
2020-04-15T19:58:36.716653_335_2,1,1298,2021-04-27
2020-04-15T19:58:36.716653_336,2,1620,2019-04-27
2020-04-15T19:58:36.716653_336_1,2,1620,2020-04-27
2020-04-15T19:58:36.716653_336_2,2,1620,2021-04-27
2020-04-15T19:58:36.716653_337,1,1310,2019-04-27
2020-04-15T19:58:36.716653_337_1,1,1310,2020-04-27
2020-04-15T19:58:36.716653_337_2,1,1310,2021-04-27
2020-04-15T19:58:36.716653_338,1,1134,2019-04-27
2020-04-15T19:58:36.716653_338_1,1,1134,2020-04-27
2020-04-15T19:58:36.716653_338_2,1,1134,2021-04-27
2020-04-15T19:58:36.716653_339,1,1620,2019-04-27
2020-04-15T19:58:36.716653_339_1,1,1620,2020-04-27
2020-04-15T19:58:36.716653_339_2,1,1620,2021-04-27
2020-04-15T19:58:36.716653_340,1,1675,2019-04-27
2020-04-15T19:58:36.716653_340_1,1,1675,2020-04-27
2020-04-15T19:58:36.716653_340_2,1,1675,2021-04-27
2020-04-15T19:58:36.716653_341,1,1865,2019-04-27
2020-04-15T19:58:36.716653_341_1,1,1865,2020-04-27
2020-04-15T19:58:36.716653_341_2,1,1865,2021-04-27
2020-04-15T19:58:36.716653_342,3,1475,2019-04-27
2020-04-15T19:58:36.716653_342_1,3,1475,2020-04-27
2020-04-15T19:58:36.716653_342_2,3,1475,2021-04-27
2020-04-15T19:58:36.716653_343,3,1101,2019-04-27
2020-04-15T19:58:36.716653_343_1,3,1101,2020-04-27
2020-04-15T19:58:36.716653_343_2,3,1101,2021-04-27
2020-04-15T19:58:36.716653_344,3,1010,2019-04-27
2020-04-15T19:58:36.716653_344_1,3,1010,2020-04-27
2020-04-15T19:58:36.716653_344_2,3,1010,2021-04-27
2020-04-15T19:58:36.716653_345,2,1795,2019-04-27
2020-04-15T19:58:36.716653_345_1,2,1795,2020-04-27
2020-04-15T19:58:36.716653_345_2,2,1795,2021-04-27
2020-04-15T19:58:36.716653_346,1,1625,2019-04-27
2020-04-15T19:58:36.716653_346_1,1,1625,2020-04-27
2020-04-15T19:58:36.716653_346_2,1,1625,2021-04-27
2020-04-15T19:58:36.716653_347,2,1795,2019-04-27
2020-04-15T19:58:36.716653_347_1,2,1795,2020-04-27
2020-04-15T19:58:36.716653_347_2,2,1795,2021-04-27
2020-04-15T19:58:36.716653_348,1,1061,2019-04-27
2020-04-15T19:58:36.716653_348_1,1,1061,2020-04-27
2020-04-15T19:58:36.716653_348_2,1,1061,2021-04-27
2020-04-15T19:58:36.716653_349,3,1568,2019-04-28
2020-04-15T19:58:36.716653_349_1,3,1568,2020-04-28
2020-04-15T19:58:36.716653_349_2,3,1568,2021-04-28
2020-04-15T19:58:36.716653_350,3,1886,2019-04-28
2020-04-15T19:58:36.716653_350_1,3,1886,2020-04-28
2020-04-15T19:58:36.716653_350_2,3,1886,2021-04-28
2020-04-15T19:58:36.716653_351,3,1367,2019-04-28
2020-04-15T19:58:36.716653_351_1,3,1367,2020-04-28
2020-04-15T19:58:36.716653_351_2,3,1367,2021-04-28
2020-04-15T19:58:36.716653_352,1,1509,2019-04-28
2020-04-15T19:58:36.716653_352_1,1,1509,2020-04-28
2020-04-15T19:58:36.716653_352_2,1,1509,2021-04-28
2020-04-15T19:58:36.716653_353,2,1568,2019-04-28
2020-04-15T19:58:36.716653_353_1,2,1568,2020-04-28
2020-04-15T19:58:36.716653_353_2,2,1568,2021-04-28
2020-04-15T19:58:36.716653_354,2,1294,2019-04-28
2020-04-15T19:58:36.716653_354_1,2,1294,2020-04-28
2020-04-15T19:58:36.716653_354_2,2,1294,2021-04-28
2020-04-15T19:58:36.716653_355,3,1697,2019-04-28
2020-04-15T19:58:36.716653_355_1,3,1697,2020-04-28
2020-04-15T19:58:36.716653_355_2,3,1697,2021-04-28
2020-04-15T19:58:36.717655_356,1,1701,2019-04-28
2020-04-15T19:58:36.717655_356_1,1,1701,2020-04-28
2020-04-15T19:58:36.717655_356_2,1,1701,2021-04-28
2020-04-15T19:58:36.717655_357,2,1234,2019-04-28
2020-04-15T19:58:36.717655_357_1,2,1234,2020-04-28
2020-04-15T19:58:36.717655_357_2,2,1234,2021-04-28
2020-04-15T19:58:36.717655_358,2,1402,2019-04-28
2020-04-15T19:58:36.717655_358_1,2,1402,2020-04-28
2020-04-15T19:58:36.717655_358_2,2,1402,2021-04-28
2020-04-15T19:58:36.717655_359,2,1884,2019-04-28
2020-04-15T19:58:36.717655_359_1,2,1884,2020-04-28
